s
indexer,parentBountyId,proposer,index,value,dValue,fee,curator,beneficiary,unlockAt,description,meta,state,isFinal,stateSort,deposit,fiatValue,symbolPrice
"{""blockHeight"": 21887215, ""blockHash"": ""0xb5d864f29ce22f2d6634e48a9496f6a2a25c4a4991e8815e9079a1575ce798ed"", ""blockTime"": 1722434784001, ""eventIndex"": 62, ""extrinsicIndex"": 3}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1760,523400000000,{'$numberDecimal': '523400000000'},0.0,14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh,157syWyZt7yPWbSPpjmVhzeYHA8pc3kk8eV1qUnHrAXeWJCU,22002717.0,Reward View Party Decoded Lima - Peru,"{'parentBounty': 42, 'value': 523400000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14Gn7SEmCgMX7Ukuppnw5TRjA7pao2HFpuJo39frB42tYLEh', 'beneficiary': '157syWyZt7yPWbSPpjmVhzeYHA8pc3kk8eV1qUnHrAXeWJCU', 'unlockAt': 22002717}}}","{""indexer"": {""blockHeight"": 22003490, ""blockHash"": ""0xbe32027f57c7700ea6adf0430a7500fb50563ac425100d0f792ffd29d043e031"", ""blockTime"": 1723135638000, ""eventIndex"": 53, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887178, ""blockHash"": ""0xe4bb10aad83462eb7b7bfc96030c8150b4836f69100c5d8a18c0cf644f530029"", ""blockTime"": 1722434562000, ""eventIndex"": 65, ""extrinsicIndex"": 2}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1759,71800000000,{'$numberDecimal': '71800000000'},0.0,12xRcHjvStkUYgzTh9vyqinN3tUpddgcPnSUcLXZ3ty44Mq1,13gzrNGhMUZpVsuH3rBTt9g3CJrs7iRVHagKicb3GD6RbppB,22002490.0,Spanish Bounty TT_79 and TT_81,"{'parentBounty': 42, 'value': 71800000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '12xRcHjvStkUYgzTh9vyqinN3tUpddgcPnSUcLXZ3ty44Mq1', 'beneficiary': '13gzrNGhMUZpVsuH3rBTt9g3CJrs7iRVHagKicb3GD6RbppB', 'unlockAt': 22002490}}}","{""indexer"": {""blockHeight"": 22002887, ""blockHash"": ""0x584cd121ae9cbf620dc00e74c846321c5c95705adedf1821dfef13f5fc3cc1c6"", ""blockTime"": 1723132020001, ""eventIndex"": 71, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887178, ""blockHash"": ""0xe4bb10aad83462eb7b7bfc96030c8150b4836f69100c5d8a18c0cf644f530029"", ""blockTime"": 1722434562000, ""eventIndex"": 59, ""extrinsicIndex"": 2}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1758,114500000000,{'$numberDecimal': '114500000000'},0.0,12xRcHjvStkUYgzTh9vyqinN3tUpddgcPnSUcLXZ3ty44Mq1,12jNpcKMqYbiDhucsr6TDrto3MdRtrBLbuDvTh3FprZeVbpb,22002490.0,Spanish Bounty CE_ 53 and CE_54,"{'parentBounty': 42, 'value': 114500000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '12xRcHjvStkUYgzTh9vyqinN3tUpddgcPnSUcLXZ3ty44Mq1', 'beneficiary': '12jNpcKMqYbiDhucsr6TDrto3MdRtrBLbuDvTh3FprZeVbpb', 'unlockAt': 22002490}}}","{""indexer"": {""blockHeight"": 22188762, ""blockHash"": ""0x225d90826f87dded0cc24bb9beedecf064a403e08035e7d47dc081da636b8258"", ""blockTime"": 1724251626000, ""eventIndex"": 61, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887178, ""blockHash"": ""0xe4bb10aad83462eb7b7bfc96030c8150b4836f69100c5d8a18c0cf644f530029"", ""blockTime"": 1722434562000, ""eventIndex"": 53, ""extrinsicIndex"": 2}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1757,51300000000,{'$numberDecimal': '51300000000'},0.0,12xRcHjvStkUYgzTh9vyqinN3tUpddgcPnSUcLXZ3ty44Mq1,131cQySF87ceHM9F7JZb6rRfaGzGvX42oJKty6deyCKc5TRh,22002490.0,Spanish Bounty CE-52,"{'parentBounty': 42, 'value': 51300000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '12xRcHjvStkUYgzTh9vyqinN3tUpddgcPnSUcLXZ3ty44Mq1', 'beneficiary': '131cQySF87ceHM9F7JZb6rRfaGzGvX42oJKty6deyCKc5TRh', 'unlockAt': 22002490}}}","{""indexer"": {""blockHeight"": 22003295, ""blockHash"": ""0xff56f7d19e827d920f0010434038cb4463e7bc9d777d61e0b928954b460d7807"", ""blockTime"": 1723134468000, ""eventIndex"": 53, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887103, ""blockHash"": ""0x685bb2d40010be43e6ebba86935dabf58b7d35cf95b8e9fa44586a28a6a22763"", ""blockTime"": 1722434112000, ""eventIndex"": 103, ""extrinsicIndex"": 5}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1756,734600000000,{'$numberDecimal': '734600000000'},0.0,14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt,16Lcg6kZiDywR3YEHDdi6nHQhGnCYTiE2gxQ92DDQq2SZ1PQ,22004991.0,"Content creation: V_87/98/100/101 ""NIXON""","{'parentBounty': 42, 'value': 734600000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt', 'beneficiary': '16Lcg6kZiDywR3YEHDdi6nHQhGnCYTiE2gxQ92DDQq2SZ1PQ', 'unlockAt': 22004991}}}","{""indexer"": {""blockHeight"": 22333782, ""blockHash"": ""0x99e5d93208596c8ce97e23f38eab7b50c74a31c3329b62b48d6f397a9c84c1b0"", ""blockTime"": 1725124872000, ""eventIndex"": 55, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887103, ""blockHash"": ""0x685bb2d40010be43e6ebba86935dabf58b7d35cf95b8e9fa44586a28a6a22763"", ""blockTime"": 1722434112000, ""eventIndex"": 97, ""extrinsicIndex"": 5}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1755,831100000000,{'$numberDecimal': '831100000000'},0.0,14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt,15rqj6yN29bxzbjFWxYGNB1TaRdqrESkg7SZNDDHTcSsjNXq,22004985.0,"Content creation: V_83/84/93/96/97  ""Axel Becker""","{'parentBounty': 42, 'value': 831100000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt', 'beneficiary': '15rqj6yN29bxzbjFWxYGNB1TaRdqrESkg7SZNDDHTcSsjNXq', 'unlockAt': 22004985}}}","{""indexer"": {""blockHeight"": 22005675, ""blockHash"": ""0x129654d0d8652b076e498df3339889223f921ea0885de8d46087af468bd1e80c"", ""blockTime"": 1723148778000, ""eventIndex"": 52, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887103, ""blockHash"": ""0x685bb2d40010be43e6ebba86935dabf58b7d35cf95b8e9fa44586a28a6a22763"", ""blockTime"": 1722434112000, ""eventIndex"": 91, ""extrinsicIndex"": 5}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1754,177900000000,{'$numberDecimal': '177900000000'},0.0,14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt,16i7JAEaHLi7KjSzHvrnkiCYqtcb7H3FZ8KAqR52L8pEizAn,22004975.0,"Content creation: V_99 ""Valen Lombardo""","{'parentBounty': 42, 'value': 177900000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt', 'beneficiary': '16i7JAEaHLi7KjSzHvrnkiCYqtcb7H3FZ8KAqR52L8pEizAn', 'unlockAt': 22004975}}}","{""indexer"": {""blockHeight"": 22030270, ""blockHash"": ""0x2bd43387b4150857a83b8ffdcbdd383a70aef5818b1e47e26a7fe9d6fea2c2e0"", ""blockTime"": 1723296660000, ""eventIndex"": 54, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887103, ""blockHash"": ""0x685bb2d40010be43e6ebba86935dabf58b7d35cf95b8e9fa44586a28a6a22763"", ""blockTime"": 1722434112000, ""eventIndex"": 85, ""extrinsicIndex"": 5}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1753,876100000000,{'$numberDecimal': '876100000000'},0.0,14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt,1CaXBXVGNbey352w7ydA1A2yDyNQLshycom8Zyj69v5eRNK,22004962.0,"Content creation: V_94 V_95 "" BRA_16""","{'parentBounty': 42, 'value': 876100000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt', 'beneficiary': '1CaXBXVGNbey352w7ydA1A2yDyNQLshycom8Zyj69v5eRNK', 'unlockAt': 22004962}}}","{""indexer"": {""blockHeight"": 22078453, ""blockHash"": ""0x3d6e77a3d67220954e4bbac9a8cf48b47dd4c26f938a08fc4a915f11415973bd"", ""blockTime"": 1723586418000, ""eventIndex"": 64, ""extrinsicIndex"": 4}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887103, ""blockHash"": ""0x685bb2d40010be43e6ebba86935dabf58b7d35cf95b8e9fa44586a28a6a22763"", ""blockTime"": 1722434112000, ""eventIndex"": 79, ""extrinsicIndex"": 5}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1752,305800000000,{'$numberDecimal': '305800000000'},0.0,14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt,1U9NbBVpku7VYWtGE5CFTyyaTVTNBrfyXDNETK89uGDD6wm,22004911.0,"Content creation: V_92 ""Javier Eli Reyes""","{'parentBounty': 42, 'value': 305800000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt', 'beneficiary': '1U9NbBVpku7VYWtGE5CFTyyaTVTNBrfyXDNETK89uGDD6wm', 'unlockAt': 22004911}}}","{""indexer"": {""blockHeight"": 22027012, ""blockHash"": ""0x9a20ba107e1cc70b576c83aa7301a2a80f7ddaa44ca8ecf3574080a2791beb2c"", ""blockTime"": 1723277064000, ""eventIndex"": 51, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21887103, ""blockHash"": ""0x685bb2d40010be43e6ebba86935dabf58b7d35cf95b8e9fa44586a28a6a22763"", ""blockTime"": 1722434112000, ""eventIndex"": 73, ""extrinsicIndex"": 5}",42,15V3YDhibKoqFgQwZtyGNMDPyNtf8XUH2GU7BgRUqCQ1V9ku,1751,168700000000,{'$numberDecimal': '168700000000'},0.0,14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt,1qAsfc59XsRLiy3DZfc4buS4umW6Q4xaJcWALj1eguZTi75,22004911.0,"Content creation: V_90  ""Lily Mendz""","{'parentBounty': 42, 'value': 168700000000, 'fee': 0, 'curatorDeposit': 100000000000, 'status': {'pendingPayout': {'curator': '14aGNTNA9RMbuy73V8LJRCNszmBtiiKEmYZjdXp4GFNo1fpt', 'beneficiary': '1qAsfc59XsRLiy3DZfc4buS4umW6Q4xaJcWALj1eguZTi75', 'unlockAt': 22004911}}}","{""indexer"": {""blockHeight"": 22005730, ""blockHash"": ""0xd2693873d246fb538e15126f27ee5747eaa855c11e40dd50101cca201655e75b"", ""blockTime"": 1723149108001, ""eventIndex"": 53, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,100000000000.0,,
"{""blockHeight"": 21858012, ""blockHash"": ""0x8be7109351193c517314255385e966df32c5ee882cf3f6736494b4a2d8331297"", ""blockTime"": 1722258642001, ""eventIndex"": 73, ""extrinsicIndex"": 2}",17,12TnSoNV8wttzHx4bU4yxTm1nVuSHjTssZwMWs7XnPXnRiWV,1750,126772200000000,{'$numberDecimal': '126772200000000'},0.0,138zn7kQePVm4P1GuCzPLNtcyyAErZzxLiQkT9KhqrVAmF6s,15DCme2GJxLz5yBeD3tkz5JFVtRyrBT7pham9aMGGT62yh3c,21987531.0,FUTURECOM 2024,"{'parentBounty': 17, 'value': 126772200000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '138zn7kQePVm4P1GuCzPLNtcyyAErZzxLiQkT9KhqrVAmF6s', 'beneficiary': '15DCme2GJxLz5yBeD3tkz5JFVtRyrBT7pham9aMGGT62yh3c', 'unlockAt': 21987531}}}","{""indexer"": {""blockHeight"": 21988210, ""blockHash"": ""0x1a1fb4c245d5e8d87dbba622c4aaf899571d3eede6d6d1515e5e6afb6f2f7250"", ""blockTime"": 1723043718000, ""eventIndex"": 50, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21858012, ""blockHash"": ""0x8be7109351193c517314255385e966df32c5ee882cf3f6736494b4a2d8331297"", ""blockTime"": 1722258642001, ""eventIndex"": 68, ""extrinsicIndex"": 2}",17,12TnSoNV8wttzHx4bU4yxTm1nVuSHjTssZwMWs7XnPXnRiWV,1749,36397800000000,{'$numberDecimal': '36397800000000'},0.0,138zn7kQePVm4P1GuCzPLNtcyyAErZzxLiQkT9KhqrVAmF6s,13A37FXVRmvdN8GK8VN1W2V6qNGo5j845ThE7vrFXhsWPdpA,21987531.0,NERDCONF - Hackathon conference sponsorship,"{'parentBounty': 17, 'value': 36397800000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '138zn7kQePVm4P1GuCzPLNtcyyAErZzxLiQkT9KhqrVAmF6s', 'beneficiary': '13A37FXVRmvdN8GK8VN1W2V6qNGo5j845ThE7vrFXhsWPdpA', 'unlockAt': 21987531}}}","{""indexer"": {""blockHeight"": 22058969, ""blockHash"": ""0x37799177579ce68921d945fe9a19c56b8bbd6a201b2981a4353301eef6771b4d"", ""blockTime"": 1723469136000, ""eventIndex"": 49, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21858012, ""blockHash"": ""0x8be7109351193c517314255385e966df32c5ee882cf3f6736494b4a2d8331297"", ""blockTime"": 1722258642001, ""eventIndex"": 63, ""extrinsicIndex"": 2}",17,12TnSoNV8wttzHx4bU4yxTm1nVuSHjTssZwMWs7XnPXnRiWV,1748,210255200000000,{'$numberDecimal': '210255200000000'},0.0,138zn7kQePVm4P1GuCzPLNtcyyAErZzxLiQkT9KhqrVAmF6s,14F4qjQBhqm8bVNAMPWasS73B8Yo4WJSagAiHEWzTs81aeha,21987531.0,Polkadot x KBW2024,"{'parentBounty': 17, 'value': 210255200000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '138zn7kQePVm4P1GuCzPLNtcyyAErZzxLiQkT9KhqrVAmF6s', 'beneficiary': '14F4qjQBhqm8bVNAMPWasS73B8Yo4WJSagAiHEWzTs81aeha', 'unlockAt': 21987531}}}","{""indexer"": {""blockHeight"": 21987790, ""blockHash"": ""0x235ca0df7a4329c6907b7231a800df224dd72877dffcfadb243800f0e87bed8a"", ""blockTime"": 1723041198001, ""eventIndex"": 58, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21858012, ""blockHash"": ""0x8be7109351193c517314255385e966df32c5ee882cf3f6736494b4a2d8331297"", ""blockTime"": 1722258642001, ""eventIndex"": 58, ""extrinsicIndex"": 2}",17,12TnSoNV8wttzHx4bU4yxTm1nVuSHjTssZwMWs7XnPXnRiWV,1747,78911000000000,{'$numberDecimal': '78911000000000'},0.0,,,,Tokyo Party WebX Side Event,"{'parentBounty': 17, 'value': 78911000000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'added': None}}","{""indexer"": {""blockHeight"": 21904609, ""blockHash"": ""0x42ab194562c7539e25dbff6bf09ab48f1835b62f1b4761c3b02a2b8fa472db23"", ""blockTime"": 1722539646001, ""eventIndex"": 65, ""extrinsicIndex"": 3}, ""state"": ""Canceled""}",True,5,,,
"{""blockHeight"": 21858012, ""blockHash"": ""0x8be7109351193c517314255385e966df32c5ee882cf3f6736494b4a2d8331297"", ""blockTime"": 1722258642001, ""eventIndex"": 53, ""extrinsicIndex"": 2}",17,12TnSoNV8wttzHx4bU4yxTm1nVuSHjTssZwMWs7XnPXnRiWV,1746,4253900000000,{'$numberDecimal': '4253900000000'},0.0,138zn7kQePVm4P1GuCzPLNtcyyAErZzxLiQkT9KhqrVAmF6s,16GVsVkX9gymWZWLzYHWZYxxVQeCwpoCecjTHJRyC4oXptiU,21987531.0,Beyond The Chain (London),"{'parentBounty': 17, 'value': 4253900000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '138zn7kQePVm4P1GuCzPLNtcyyAErZzxLiQkT9KhqrVAmF6s', 'beneficiary': '16GVsVkX9gymWZWLzYHWZYxxVQeCwpoCecjTHJRyC4oXptiU', 'unlockAt': 21987531}}}","{""indexer"": {""blockHeight"": 22001954, ""blockHash"": ""0xc6b43279b7064fa3171a5fac21daa8382e344d993c99f8e397b61e6750f44723"", ""blockTime"": 1723126404000, ""eventIndex"": 51, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21824651, ""blockHash"": ""0x202ce8f1d6091c9ff46ddae47cde931d58dc8c3fff79715c9b72ffb9a774183d"", ""blockTime"": 1722057594001, ""eventIndex"": 118, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1745,2283105000000,{'$numberDecimal': '2283105000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,14tcZ9ibPGdMwb7XXE4QChgVuJU1xXTvDFpV3E1HpMajbBsH,21961954.0,Moderation team bounty - July 2024 - Pastaman,"{'parentBounty': 24, 'value': 2283105000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '14tcZ9ibPGdMwb7XXE4QChgVuJU1xXTvDFpV3E1HpMajbBsH', 'unlockAt': 21961954}}}","{""indexer"": {""blockHeight"": 22296184, ""blockHash"": ""0x16776d634e086dea28afe77d4a70a30b58168ffe7efca257978cf6b8c823b971"", ""blockTime"": 1724898582000, ""eventIndex"": 72, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21824651, ""blockHash"": ""0x202ce8f1d6091c9ff46ddae47cde931d58dc8c3fff79715c9b72ffb9a774183d"", ""blockTime"": 1722057594001, ""eventIndex"": 113, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1744,2283105000000,{'$numberDecimal': '2283105000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,13YWynHAu8F8uKZFbQwvPgJ67xizvo21HCEQU3Ke8z1XHoyT,21961954.0,Moderation team bounty - July 2024 - Frankywild,"{'parentBounty': 24, 'value': 2283105000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '13YWynHAu8F8uKZFbQwvPgJ67xizvo21HCEQU3Ke8z1XHoyT', 'unlockAt': 21961954}}}","{""indexer"": {""blockHeight"": 21973747, ""blockHash"": ""0x1391ecbbbd2f4c6e25a7448b6331549cf9ef7110079f3c1ab41f68689698a326"", ""blockTime"": 1722956724000, ""eventIndex"": 51, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21824651, ""blockHash"": ""0x202ce8f1d6091c9ff46ddae47cde931d58dc8c3fff79715c9b72ffb9a774183d"", ""blockTime"": 1722057594001, ""eventIndex"": 108, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1743,2283105000000,{'$numberDecimal': '2283105000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,12dR4JYh1iPkaJXLSTbqz9iUpm6diRces6wJ6SAjkhmnwixN,21961954.0,Moderation team bounty - July 2024 - Cappex,"{'parentBounty': 24, 'value': 2283105000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '12dR4JYh1iPkaJXLSTbqz9iUpm6diRces6wJ6SAjkhmnwixN', 'unlockAt': 21961954}}}","{""indexer"": {""blockHeight"": 21962108, ""blockHash"": ""0xc3562287d2c387945b78ac032d92f79ae2be7485e80b220b9893ba143fc0832a"", ""blockTime"": 1722886626000, ""eventIndex"": 58, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21824651, ""blockHash"": ""0x202ce8f1d6091c9ff46ddae47cde931d58dc8c3fff79715c9b72ffb9a774183d"", ""blockTime"": 1722057594001, ""eventIndex"": 103, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1742,2283105000000,{'$numberDecimal': '2283105000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,1249Qsh72ZcXFjLEDKAp879SfmFpzQMqb1qQKcfkdZgqbt3a,21961954.0,Moderation team bounty - July 2024 - Tim,"{'parentBounty': 24, 'value': 2283105000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '1249Qsh72ZcXFjLEDKAp879SfmFpzQMqb1qQKcfkdZgqbt3a', 'unlockAt': 21961954}}}","{""indexer"": {""blockHeight"": 21970274, ""blockHash"": ""0x66b23c5ec7b606ebe23d4d79ee9b2c6aa335998e4cef927b9d8ad07f92901a48"", ""blockTime"": 1722935808000, ""eventIndex"": 53, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21824651, ""blockHash"": ""0x202ce8f1d6091c9ff46ddae47cde931d58dc8c3fff79715c9b72ffb9a774183d"", ""blockTime"": 1722057594001, ""eventIndex"": 98, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1741,2283105000000,{'$numberDecimal': '2283105000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb,21961954.0,Moderation team bounty - July 2024 - Paradox,"{'parentBounty': 24, 'value': 2283105000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '15D2JM548bqRuE45aDmeF2WqiKC56WtNnRmCxVSree9YKwVb', 'unlockAt': 21961954}}}","{""indexer"": {""blockHeight"": 22029711, ""blockHash"": ""0x8f065e3c1cdd21800c788872b4fbe11a4124fa6635a0f7254da8a74e3688b4cb"", ""blockTime"": 1723293306002, ""eventIndex"": 58, ""extrinsicIndex"": 3}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21824651, ""blockHash"": ""0x202ce8f1d6091c9ff46ddae47cde931d58dc8c3fff79715c9b72ffb9a774183d"", ""blockTime"": 1722057594001, ""eventIndex"": 93, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1740,2283105000000,{'$numberDecimal': '2283105000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,1EvYZwJ25wgUzMqJ61AadwTtaHr6BVosPcyK4goohUDqmjY,21961954.0,Moderation team bounty - July 2024 - Mario,"{'parentBounty': 24, 'value': 2283105000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '1EvYZwJ25wgUzMqJ61AadwTtaHr6BVosPcyK4goohUDqmjY', 'unlockAt': 21961954}}}","{""indexer"": {""blockHeight"": 21962067, ""blockHash"": ""0xa2bd87cc831409b7cf539fb3f20285612f05f0021ac23788290644ef0a04c540"", ""blockTime"": 1722886380000, ""eventIndex"": 45, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
"{""blockHeight"": 21824651, ""blockHash"": ""0x202ce8f1d6091c9ff46ddae47cde931d58dc8c3fff79715c9b72ffb9a774183d"", ""blockTime"": 1722057594001, ""eventIndex"": 88, ""extrinsicIndex"": 2}",24,136gKZAqNLdefVN6M6J2VawaER3MgaVGP1rJEPrg1eEjwwtn,1739,2283105000000,{'$numberDecimal': '2283105000000'},0.0,12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5,13dLY5aynbYDCy1DxQYQGjd4yy5uSeVtA4pLdR7SrcxZyvT1,21961954.0,Moderation team bounty - July 2024 - Michelle,"{'parentBounty': 24, 'value': 2283105000000, 'fee': 0, 'curatorDeposit': 0, 'status': {'pendingPayout': {'curator': '12GkpkHocU4y1vFV2CpnA2AhkjzGGRtwucHFY77A5yyiQKp5', 'beneficiary': '13dLY5aynbYDCy1DxQYQGjd4yy5uSeVtA4pLdR7SrcxZyvT1', 'unlockAt': 21961954}}}","{""indexer"": {""blockHeight"": 21962004, ""blockHash"": ""0xb8474939f56812e73418c7d95950f4970c768a97b06357a2daf6189ed879405c"", ""blockTime"": 1722886002000, ""eventIndex"": 49, ""extrinsicIndex"": 2}, ""state"": ""Claimed""}",True,5,0.0,,
